,IDs,esm2_t33_650M_UR50D,esm2_t36_3B_UR50D,esm2_t48_15B_UR50D,Subtypes
2254,esm2_t36_3B_UR50D_idx2254,0,1,0,esm2_t36_3B_UR50D
2255,esm2_t36_3B_UR50D_idx2255,0,1,0,esm2_t36_3B_UR50D
2256,esm2_t36_3B_UR50D_idx2256,0,1,0,esm2_t36_3B_UR50D
2257,esm2_t36_3B_UR50D_idx2257,0,1,0,esm2_t36_3B_UR50D
2258,esm2_t36_3B_UR50D_idx2258,0,1,0,esm2_t36_3B_UR50D
2259,esm2_t36_3B_UR50D_idx2259,0,1,0,esm2_t36_3B_UR50D
2260,esm2_t36_3B_UR50D_idx2260,0,1,0,esm2_t36_3B_UR50D
2261,esm2_t36_3B_UR50D_idx2261,0,1,0,esm2_t36_3B_UR50D
2262,esm2_t36_3B_UR50D_idx2262,0,1,0,esm2_t36_3B_UR50D
2263,esm2_t36_3B_UR50D_idx2263,0,1,0,esm2_t36_3B_UR50D
2264,esm2_t36_3B_UR50D_idx2264,0,1,0,esm2_t36_3B_UR50D
2265,esm2_t36_3B_UR50D_idx2265,0,1,0,esm2_t36_3B_UR50D
2266,esm2_t36_3B_UR50D_idx2266,0,1,0,esm2_t36_3B_UR50D
2267,esm2_t36_3B_UR50D_idx2267,0,1,0,esm2_t36_3B_UR50D
2268,esm2_t36_3B_UR50D_idx2268,0,1,0,esm2_t36_3B_UR50D
2269,esm2_t36_3B_UR50D_idx2269,0,1,0,esm2_t36_3B_UR50D
2270,esm2_t36_3B_UR50D_idx2270,0,1,0,esm2_t36_3B_UR50D
2271,esm2_t36_3B_UR50D_idx2271,0,1,0,esm2_t36_3B_UR50D
2272,esm2_t36_3B_UR50D_idx2272,0,1,0,esm2_t36_3B_UR50D
2273,esm2_t36_3B_UR50D_idx2273,0,1,0,esm2_t36_3B_UR50D
2274,esm2_t36_3B_UR50D_idx2274,0,1,0,esm2_t36_3B_UR50D
2275,esm2_t36_3B_UR50D_idx2275,0,1,0,esm2_t36_3B_UR50D
2276,esm2_t36_3B_UR50D_idx2276,0,1,0,esm2_t36_3B_UR50D
2277,esm2_t36_3B_UR50D_idx2277,0,1,0,esm2_t36_3B_UR50D
2278,esm2_t36_3B_UR50D_idx2278,0,1,0,esm2_t36_3B_UR50D
2279,esm2_t36_3B_UR50D_idx2279,0,1,0,esm2_t36_3B_UR50D
2280,esm2_t36_3B_UR50D_idx2280,0,1,0,esm2_t36_3B_UR50D
2281,esm2_t36_3B_UR50D_idx2281,0,1,0,esm2_t36_3B_UR50D
2282,esm2_t36_3B_UR50D_idx2282,0,1,0,esm2_t36_3B_UR50D
2283,esm2_t36_3B_UR50D_idx2283,0,1,0,esm2_t36_3B_UR50D
2284,esm2_t36_3B_UR50D_idx2284,0,1,0,esm2_t36_3B_UR50D
2285,esm2_t36_3B_UR50D_idx2285,0,1,0,esm2_t36_3B_UR50D
2286,esm2_t36_3B_UR50D_idx2286,0,1,0,esm2_t36_3B_UR50D
2287,esm2_t36_3B_UR50D_idx2287,0,1,0,esm2_t36_3B_UR50D
2288,esm2_t36_3B_UR50D_idx2288,0,1,0,esm2_t36_3B_UR50D
2289,esm2_t36_3B_UR50D_idx2289,0,1,0,esm2_t36_3B_UR50D
2290,esm2_t36_3B_UR50D_idx2290,0,1,0,esm2_t36_3B_UR50D
2291,esm2_t36_3B_UR50D_idx2291,0,1,0,esm2_t36_3B_UR50D
2292,esm2_t36_3B_UR50D_idx2292,0,1,0,esm2_t36_3B_UR50D
2293,esm2_t36_3B_UR50D_idx2293,0,1,0,esm2_t36_3B_UR50D
2294,esm2_t36_3B_UR50D_idx2294,0,1,0,esm2_t36_3B_UR50D
2295,esm2_t36_3B_UR50D_idx2295,0,1,0,esm2_t36_3B_UR50D
2296,esm2_t36_3B_UR50D_idx2296,0,1,0,esm2_t36_3B_UR50D
2297,esm2_t36_3B_UR50D_idx2297,0,1,0,esm2_t36_3B_UR50D
2298,esm2_t36_3B_UR50D_idx2298,0,1,0,esm2_t36_3B_UR50D
2299,esm2_t36_3B_UR50D_idx2299,0,1,0,esm2_t36_3B_UR50D
2300,esm2_t36_3B_UR50D_idx2300,0,1,0,esm2_t36_3B_UR50D
2301,esm2_t36_3B_UR50D_idx2301,0,1,0,esm2_t36_3B_UR50D
2302,esm2_t36_3B_UR50D_idx2302,0,1,0,esm2_t36_3B_UR50D
2303,esm2_t36_3B_UR50D_idx2303,0,1,0,esm2_t36_3B_UR50D
2304,esm2_t36_3B_UR50D_idx2304,0,1,0,esm2_t36_3B_UR50D
2305,esm2_t36_3B_UR50D_idx2305,0,1,0,esm2_t36_3B_UR50D
2306,esm2_t36_3B_UR50D_idx2306,0,1,0,esm2_t36_3B_UR50D
2307,esm2_t36_3B_UR50D_idx2307,0,1,0,esm2_t36_3B_UR50D
2308,esm2_t36_3B_UR50D_idx2308,0,1,0,esm2_t36_3B_UR50D
2309,esm2_t36_3B_UR50D_idx2309,0,1,0,esm2_t36_3B_UR50D
2310,esm2_t36_3B_UR50D_idx2310,0,1,0,esm2_t36_3B_UR50D
2311,esm2_t36_3B_UR50D_idx2311,0,1,0,esm2_t36_3B_UR50D
2312,esm2_t36_3B_UR50D_idx2312,0,1,0,esm2_t36_3B_UR50D
2313,esm2_t36_3B_UR50D_idx2313,0,1,0,esm2_t36_3B_UR50D
2314,esm2_t36_3B_UR50D_idx2314,0,1,0,esm2_t36_3B_UR50D
2315,esm2_t36_3B_UR50D_idx2315,0,1,0,esm2_t36_3B_UR50D
2316,esm2_t36_3B_UR50D_idx2316,0,1,0,esm2_t36_3B_UR50D
2317,esm2_t36_3B_UR50D_idx2317,0,1,0,esm2_t36_3B_UR50D
2318,esm2_t36_3B_UR50D_idx2318,0,1,0,esm2_t36_3B_UR50D
2319,esm2_t36_3B_UR50D_idx2319,0,1,0,esm2_t36_3B_UR50D
2320,esm2_t36_3B_UR50D_idx2320,0,1,0,esm2_t36_3B_UR50D
2321,esm2_t36_3B_UR50D_idx2321,0,1,0,esm2_t36_3B_UR50D
2322,esm2_t36_3B_UR50D_idx2322,0,1,0,esm2_t36_3B_UR50D
2323,esm2_t36_3B_UR50D_idx2323,0,1,0,esm2_t36_3B_UR50D
2324,esm2_t36_3B_UR50D_idx2324,0,1,0,esm2_t36_3B_UR50D
2325,esm2_t36_3B_UR50D_idx2325,0,1,0,esm2_t36_3B_UR50D
2326,esm2_t36_3B_UR50D_idx2326,0,1,0,esm2_t36_3B_UR50D
2327,esm2_t36_3B_UR50D_idx2327,0,1,0,esm2_t36_3B_UR50D
2328,esm2_t36_3B_UR50D_idx2328,0,1,0,esm2_t36_3B_UR50D
2329,esm2_t36_3B_UR50D_idx2329,0,1,0,esm2_t36_3B_UR50D
2330,esm2_t36_3B_UR50D_idx2330,0,1,0,esm2_t36_3B_UR50D
2331,esm2_t36_3B_UR50D_idx2331,0,1,0,esm2_t36_3B_UR50D
2332,esm2_t36_3B_UR50D_idx2332,0,1,0,esm2_t36_3B_UR50D
2333,esm2_t36_3B_UR50D_idx2333,0,1,0,esm2_t36_3B_UR50D
2334,esm2_t36_3B_UR50D_idx2334,0,1,0,esm2_t36_3B_UR50D
2335,esm2_t36_3B_UR50D_idx2335,0,1,0,esm2_t36_3B_UR50D
2336,esm2_t36_3B_UR50D_idx2336,0,1,0,esm2_t36_3B_UR50D
2337,esm2_t36_3B_UR50D_idx2337,0,1,0,esm2_t36_3B_UR50D
2338,esm2_t36_3B_UR50D_idx2338,0,1,0,esm2_t36_3B_UR50D
2339,esm2_t36_3B_UR50D_idx2339,0,1,0,esm2_t36_3B_UR50D
2340,esm2_t36_3B_UR50D_idx2340,0,1,0,esm2_t36_3B_UR50D
2341,esm2_t36_3B_UR50D_idx2341,0,1,0,esm2_t36_3B_UR50D
2342,esm2_t36_3B_UR50D_idx2342,0,1,0,esm2_t36_3B_UR50D
2343,esm2_t36_3B_UR50D_idx2343,0,1,0,esm2_t36_3B_UR50D
2344,esm2_t36_3B_UR50D_idx2344,0,1,0,esm2_t36_3B_UR50D
2345,esm2_t36_3B_UR50D_idx2345,0,1,0,esm2_t36_3B_UR50D
2346,esm2_t36_3B_UR50D_idx2346,0,1,0,esm2_t36_3B_UR50D
2347,esm2_t36_3B_UR50D_idx2347,0,1,0,esm2_t36_3B_UR50D
2348,esm2_t36_3B_UR50D_idx2348,0,1,0,esm2_t36_3B_UR50D
2349,esm2_t36_3B_UR50D_idx2349,0,1,0,esm2_t36_3B_UR50D
2350,esm2_t36_3B_UR50D_idx2350,0,1,0,esm2_t36_3B_UR50D
2351,esm2_t36_3B_UR50D_idx2351,0,1,0,esm2_t36_3B_UR50D
2352,esm2_t36_3B_UR50D_idx2352,0,1,0,esm2_t36_3B_UR50D
2353,esm2_t36_3B_UR50D_idx2353,0,1,0,esm2_t36_3B_UR50D
2354,esm2_t36_3B_UR50D_idx2354,0,1,0,esm2_t36_3B_UR50D
2355,esm2_t36_3B_UR50D_idx2355,0,1,0,esm2_t36_3B_UR50D
2356,esm2_t36_3B_UR50D_idx2356,0,1,0,esm2_t36_3B_UR50D
2357,esm2_t36_3B_UR50D_idx2357,0,1,0,esm2_t36_3B_UR50D
2358,esm2_t36_3B_UR50D_idx2358,0,1,0,esm2_t36_3B_UR50D
2359,esm2_t36_3B_UR50D_idx2359,0,1,0,esm2_t36_3B_UR50D
2360,esm2_t36_3B_UR50D_idx2360,0,1,0,esm2_t36_3B_UR50D
2361,esm2_t36_3B_UR50D_idx2361,0,1,0,esm2_t36_3B_UR50D
2362,esm2_t36_3B_UR50D_idx2362,0,1,0,esm2_t36_3B_UR50D
2363,esm2_t36_3B_UR50D_idx2363,0,1,0,esm2_t36_3B_UR50D
2364,esm2_t36_3B_UR50D_idx2364,0,1,0,esm2_t36_3B_UR50D
2365,esm2_t36_3B_UR50D_idx2365,0,1,0,esm2_t36_3B_UR50D
2366,esm2_t36_3B_UR50D_idx2366,0,1,0,esm2_t36_3B_UR50D
2367,esm2_t36_3B_UR50D_idx2367,0,1,0,esm2_t36_3B_UR50D
2368,esm2_t36_3B_UR50D_idx2368,0,1,0,esm2_t36_3B_UR50D
2369,esm2_t36_3B_UR50D_idx2369,0,1,0,esm2_t36_3B_UR50D
2370,esm2_t36_3B_UR50D_idx2370,0,1,0,esm2_t36_3B_UR50D
2371,esm2_t36_3B_UR50D_idx2371,0,1,0,esm2_t36_3B_UR50D
2372,esm2_t36_3B_UR50D_idx2372,0,1,0,esm2_t36_3B_UR50D
2373,esm2_t36_3B_UR50D_idx2373,0,1,0,esm2_t36_3B_UR50D
2374,esm2_t36_3B_UR50D_idx2374,0,1,0,esm2_t36_3B_UR50D
2375,esm2_t36_3B_UR50D_idx2375,0,1,0,esm2_t36_3B_UR50D
2376,esm2_t36_3B_UR50D_idx2376,0,1,0,esm2_t36_3B_UR50D
2377,esm2_t36_3B_UR50D_idx2377,0,1,0,esm2_t36_3B_UR50D
2378,esm2_t36_3B_UR50D_idx2378,0,1,0,esm2_t36_3B_UR50D
2379,esm2_t36_3B_UR50D_idx2379,0,1,0,esm2_t36_3B_UR50D
2380,esm2_t36_3B_UR50D_idx2380,0,1,0,esm2_t36_3B_UR50D
2381,esm2_t36_3B_UR50D_idx2381,0,1,0,esm2_t36_3B_UR50D
2382,esm2_t36_3B_UR50D_idx2382,0,1,0,esm2_t36_3B_UR50D
2383,esm2_t36_3B_UR50D_idx2383,0,1,0,esm2_t36_3B_UR50D
2384,esm2_t36_3B_UR50D_idx2384,0,1,0,esm2_t36_3B_UR50D
2385,esm2_t36_3B_UR50D_idx2385,0,1,0,esm2_t36_3B_UR50D
2386,esm2_t36_3B_UR50D_idx2386,0,1,0,esm2_t36_3B_UR50D
2387,esm2_t36_3B_UR50D_idx2387,0,1,0,esm2_t36_3B_UR50D
2388,esm2_t36_3B_UR50D_idx2388,0,1,0,esm2_t36_3B_UR50D
2389,esm2_t36_3B_UR50D_idx2389,0,1,0,esm2_t36_3B_UR50D
2390,esm2_t36_3B_UR50D_idx2390,0,1,0,esm2_t36_3B_UR50D
2391,esm2_t36_3B_UR50D_idx2391,0,1,0,esm2_t36_3B_UR50D
2392,esm2_t36_3B_UR50D_idx2392,0,1,0,esm2_t36_3B_UR50D
2393,esm2_t36_3B_UR50D_idx2393,0,1,0,esm2_t36_3B_UR50D
2394,esm2_t36_3B_UR50D_idx2394,0,1,0,esm2_t36_3B_UR50D
2395,esm2_t36_3B_UR50D_idx2395,0,1,0,esm2_t36_3B_UR50D
2396,esm2_t36_3B_UR50D_idx2396,0,1,0,esm2_t36_3B_UR50D
2397,esm2_t36_3B_UR50D_idx2397,0,1,0,esm2_t36_3B_UR50D
2398,esm2_t36_3B_UR50D_idx2398,0,1,0,esm2_t36_3B_UR50D
2399,esm2_t36_3B_UR50D_idx2399,0,1,0,esm2_t36_3B_UR50D
2400,esm2_t36_3B_UR50D_idx2400,0,1,0,esm2_t36_3B_UR50D
2401,esm2_t36_3B_UR50D_idx2401,0,1,0,esm2_t36_3B_UR50D
2402,esm2_t36_3B_UR50D_idx2402,0,1,0,esm2_t36_3B_UR50D
2403,esm2_t36_3B_UR50D_idx2403,0,1,0,esm2_t36_3B_UR50D
2404,esm2_t36_3B_UR50D_idx2404,0,1,0,esm2_t36_3B_UR50D
2405,esm2_t36_3B_UR50D_idx2405,0,1,0,esm2_t36_3B_UR50D
2406,esm2_t36_3B_UR50D_idx2406,0,1,0,esm2_t36_3B_UR50D
2407,esm2_t36_3B_UR50D_idx2407,0,1,0,esm2_t36_3B_UR50D
2408,esm2_t36_3B_UR50D_idx2408,0,1,0,esm2_t36_3B_UR50D
2409,esm2_t36_3B_UR50D_idx2409,0,1,0,esm2_t36_3B_UR50D
2410,esm2_t36_3B_UR50D_idx2410,0,1,0,esm2_t36_3B_UR50D
2411,esm2_t36_3B_UR50D_idx2411,0,1,0,esm2_t36_3B_UR50D
2412,esm2_t36_3B_UR50D_idx2412,0,1,0,esm2_t36_3B_UR50D
2413,esm2_t36_3B_UR50D_idx2413,0,1,0,esm2_t36_3B_UR50D
2414,esm2_t36_3B_UR50D_idx2414,0,1,0,esm2_t36_3B_UR50D
2415,esm2_t36_3B_UR50D_idx2415,0,1,0,esm2_t36_3B_UR50D
2416,esm2_t36_3B_UR50D_idx2416,0,1,0,esm2_t36_3B_UR50D
2417,esm2_t36_3B_UR50D_idx2417,0,1,0,esm2_t36_3B_UR50D
2418,esm2_t36_3B_UR50D_idx2418,0,1,0,esm2_t36_3B_UR50D
2419,esm2_t36_3B_UR50D_idx2419,0,1,0,esm2_t36_3B_UR50D
2420,esm2_t36_3B_UR50D_idx2420,0,1,0,esm2_t36_3B_UR50D
2421,esm2_t36_3B_UR50D_idx2421,0,1,0,esm2_t36_3B_UR50D
2422,esm2_t36_3B_UR50D_idx2422,0,1,0,esm2_t36_3B_UR50D
2423,esm2_t36_3B_UR50D_idx2423,0,1,0,esm2_t36_3B_UR50D
2424,esm2_t36_3B_UR50D_idx2424,0,1,0,esm2_t36_3B_UR50D
2425,esm2_t36_3B_UR50D_idx2425,0,1,0,esm2_t36_3B_UR50D
2426,esm2_t36_3B_UR50D_idx2426,0,1,0,esm2_t36_3B_UR50D
2427,esm2_t36_3B_UR50D_idx2427,0,1,0,esm2_t36_3B_UR50D
2428,esm2_t36_3B_UR50D_idx2428,0,1,0,esm2_t36_3B_UR50D
2429,esm2_t36_3B_UR50D_idx2429,0,1,0,esm2_t36_3B_UR50D
2430,esm2_t36_3B_UR50D_idx2430,0,1,0,esm2_t36_3B_UR50D
2431,esm2_t36_3B_UR50D_idx2431,0,1,0,esm2_t36_3B_UR50D
2432,esm2_t36_3B_UR50D_idx2432,0,1,0,esm2_t36_3B_UR50D
2433,esm2_t36_3B_UR50D_idx2433,0,1,0,esm2_t36_3B_UR50D
2434,esm2_t36_3B_UR50D_idx2434,0,1,0,esm2_t36_3B_UR50D
2435,esm2_t36_3B_UR50D_idx2435,0,1,0,esm2_t36_3B_UR50D
2436,esm2_t36_3B_UR50D_idx2436,0,1,0,esm2_t36_3B_UR50D
2437,esm2_t36_3B_UR50D_idx2437,0,1,0,esm2_t36_3B_UR50D
2438,esm2_t36_3B_UR50D_idx2438,0,1,0,esm2_t36_3B_UR50D
2439,esm2_t36_3B_UR50D_idx2439,0,1,0,esm2_t36_3B_UR50D
2440,esm2_t36_3B_UR50D_idx2440,0,1,0,esm2_t36_3B_UR50D
2441,esm2_t36_3B_UR50D_idx2441,0,1,0,esm2_t36_3B_UR50D
2442,esm2_t36_3B_UR50D_idx2442,0,1,0,esm2_t36_3B_UR50D
2443,esm2_t36_3B_UR50D_idx2443,0,1,0,esm2_t36_3B_UR50D
2444,esm2_t36_3B_UR50D_idx2444,0,1,0,esm2_t36_3B_UR50D
2445,esm2_t36_3B_UR50D_idx2445,0,1,0,esm2_t36_3B_UR50D
2446,esm2_t36_3B_UR50D_idx2446,0,1,0,esm2_t36_3B_UR50D
2447,esm2_t36_3B_UR50D_idx2447,0,1,0,esm2_t36_3B_UR50D
2448,esm2_t36_3B_UR50D_idx2448,0,1,0,esm2_t36_3B_UR50D
2449,esm2_t36_3B_UR50D_idx2449,0,1,0,esm2_t36_3B_UR50D
2450,esm2_t36_3B_UR50D_idx2450,0,1,0,esm2_t36_3B_UR50D
2451,esm2_t36_3B_UR50D_idx2451,0,1,0,esm2_t36_3B_UR50D
2452,esm2_t36_3B_UR50D_idx2452,0,1,0,esm2_t36_3B_UR50D
2453,esm2_t36_3B_UR50D_idx2453,0,1,0,esm2_t36_3B_UR50D
2454,esm2_t36_3B_UR50D_idx2454,0,1,0,esm2_t36_3B_UR50D
2455,esm2_t36_3B_UR50D_idx2455,0,1,0,esm2_t36_3B_UR50D
2456,esm2_t36_3B_UR50D_idx2456,0,1,0,esm2_t36_3B_UR50D
2457,esm2_t36_3B_UR50D_idx2457,0,1,0,esm2_t36_3B_UR50D
2458,esm2_t36_3B_UR50D_idx2458,0,1,0,esm2_t36_3B_UR50D
2459,esm2_t36_3B_UR50D_idx2459,0,1,0,esm2_t36_3B_UR50D
2460,esm2_t36_3B_UR50D_idx2460,0,1,0,esm2_t36_3B_UR50D
2461,esm2_t36_3B_UR50D_idx2461,0,1,0,esm2_t36_3B_UR50D
2462,esm2_t36_3B_UR50D_idx2462,0,1,0,esm2_t36_3B_UR50D
2463,esm2_t36_3B_UR50D_idx2463,0,1,0,esm2_t36_3B_UR50D
2464,esm2_t36_3B_UR50D_idx2464,0,1,0,esm2_t36_3B_UR50D
2465,esm2_t36_3B_UR50D_idx2465,0,1,0,esm2_t36_3B_UR50D
2466,esm2_t36_3B_UR50D_idx2466,0,1,0,esm2_t36_3B_UR50D
2467,esm2_t36_3B_UR50D_idx2467,0,1,0,esm2_t36_3B_UR50D
2468,esm2_t36_3B_UR50D_idx2468,0,1,0,esm2_t36_3B_UR50D
2469,esm2_t36_3B_UR50D_idx2469,0,1,0,esm2_t36_3B_UR50D
2470,esm2_t36_3B_UR50D_idx2470,0,1,0,esm2_t36_3B_UR50D
2471,esm2_t36_3B_UR50D_idx2471,0,1,0,esm2_t36_3B_UR50D
2472,esm2_t36_3B_UR50D_idx2472,0,1,0,esm2_t36_3B_UR50D
2473,esm2_t36_3B_UR50D_idx2473,0,1,0,esm2_t36_3B_UR50D
2474,esm2_t36_3B_UR50D_idx2474,0,1,0,esm2_t36_3B_UR50D
2475,esm2_t36_3B_UR50D_idx2475,0,1,0,esm2_t36_3B_UR50D
2476,esm2_t36_3B_UR50D_idx2476,0,1,0,esm2_t36_3B_UR50D
2477,esm2_t36_3B_UR50D_idx2477,0,1,0,esm2_t36_3B_UR50D
2478,esm2_t36_3B_UR50D_idx2478,0,1,0,esm2_t36_3B_UR50D
2479,esm2_t36_3B_UR50D_idx2479,0,1,0,esm2_t36_3B_UR50D
2480,esm2_t36_3B_UR50D_idx2480,0,1,0,esm2_t36_3B_UR50D
2481,esm2_t36_3B_UR50D_idx2481,0,1,0,esm2_t36_3B_UR50D
2482,esm2_t36_3B_UR50D_idx2482,0,1,0,esm2_t36_3B_UR50D
2483,esm2_t36_3B_UR50D_idx2483,0,1,0,esm2_t36_3B_UR50D
2484,esm2_t36_3B_UR50D_idx2484,0,1,0,esm2_t36_3B_UR50D
2485,esm2_t36_3B_UR50D_idx2485,0,1,0,esm2_t36_3B_UR50D
2486,esm2_t36_3B_UR50D_idx2486,0,1,0,esm2_t36_3B_UR50D
2487,esm2_t36_3B_UR50D_idx2487,0,1,0,esm2_t36_3B_UR50D
2488,esm2_t36_3B_UR50D_idx2488,0,1,0,esm2_t36_3B_UR50D
2489,esm2_t36_3B_UR50D_idx2489,0,1,0,esm2_t36_3B_UR50D
2490,esm2_t36_3B_UR50D_idx2490,0,1,0,esm2_t36_3B_UR50D
2491,esm2_t36_3B_UR50D_idx2491,0,1,0,esm2_t36_3B_UR50D
2492,esm2_t36_3B_UR50D_idx2492,0,1,0,esm2_t36_3B_UR50D
2493,esm2_t36_3B_UR50D_idx2493,0,1,0,esm2_t36_3B_UR50D
2494,esm2_t36_3B_UR50D_idx2494,0,1,0,esm2_t36_3B_UR50D
2495,esm2_t36_3B_UR50D_idx2495,0,1,0,esm2_t36_3B_UR50D
2496,esm2_t36_3B_UR50D_idx2496,0,1,0,esm2_t36_3B_UR50D
2497,esm2_t36_3B_UR50D_idx2497,0,1,0,esm2_t36_3B_UR50D
2498,esm2_t36_3B_UR50D_idx2498,0,1,0,esm2_t36_3B_UR50D
2499,esm2_t36_3B_UR50D_idx2499,0,1,0,esm2_t36_3B_UR50D
2500,esm2_t36_3B_UR50D_idx2500,0,1,0,esm2_t36_3B_UR50D
2501,esm2_t36_3B_UR50D_idx2501,0,1,0,esm2_t36_3B_UR50D
2502,esm2_t36_3B_UR50D_idx2502,0,1,0,esm2_t36_3B_UR50D
2503,esm2_t36_3B_UR50D_idx2503,0,1,0,esm2_t36_3B_UR50D
2504,esm2_t36_3B_UR50D_idx2504,0,1,0,esm2_t36_3B_UR50D
2505,esm2_t36_3B_UR50D_idx2505,0,1,0,esm2_t36_3B_UR50D
2506,esm2_t36_3B_UR50D_idx2506,0,1,0,esm2_t36_3B_UR50D
2507,esm2_t36_3B_UR50D_idx2507,0,1,0,esm2_t36_3B_UR50D
2508,esm2_t36_3B_UR50D_idx2508,0,1,0,esm2_t36_3B_UR50D
2509,esm2_t36_3B_UR50D_idx2509,0,1,0,esm2_t36_3B_UR50D
2510,esm2_t36_3B_UR50D_idx2510,0,1,0,esm2_t36_3B_UR50D
2511,esm2_t36_3B_UR50D_idx2511,0,1,0,esm2_t36_3B_UR50D
2512,esm2_t36_3B_UR50D_idx2512,0,1,0,esm2_t36_3B_UR50D
2513,esm2_t36_3B_UR50D_idx2513,0,1,0,esm2_t36_3B_UR50D
2514,esm2_t36_3B_UR50D_idx2514,0,1,0,esm2_t36_3B_UR50D
2515,esm2_t36_3B_UR50D_idx2515,0,1,0,esm2_t36_3B_UR50D
2516,esm2_t36_3B_UR50D_idx2516,0,1,0,esm2_t36_3B_UR50D
2517,esm2_t36_3B_UR50D_idx2517,0,1,0,esm2_t36_3B_UR50D
2518,esm2_t36_3B_UR50D_idx2518,0,1,0,esm2_t36_3B_UR50D
2519,esm2_t36_3B_UR50D_idx2519,0,1,0,esm2_t36_3B_UR50D
2520,esm2_t36_3B_UR50D_idx2520,0,1,0,esm2_t36_3B_UR50D
2521,esm2_t36_3B_UR50D_idx2521,0,1,0,esm2_t36_3B_UR50D
2522,esm2_t36_3B_UR50D_idx2522,0,1,0,esm2_t36_3B_UR50D
2523,esm2_t36_3B_UR50D_idx2523,0,1,0,esm2_t36_3B_UR50D
2524,esm2_t36_3B_UR50D_idx2524,0,1,0,esm2_t36_3B_UR50D
2525,esm2_t36_3B_UR50D_idx2525,0,1,0,esm2_t36_3B_UR50D
2526,esm2_t36_3B_UR50D_idx2526,0,1,0,esm2_t36_3B_UR50D
2527,esm2_t36_3B_UR50D_idx2527,0,1,0,esm2_t36_3B_UR50D
2528,esm2_t36_3B_UR50D_idx2528,0,1,0,esm2_t36_3B_UR50D
2529,esm2_t36_3B_UR50D_idx2529,0,1,0,esm2_t36_3B_UR50D
2530,esm2_t36_3B_UR50D_idx2530,0,1,0,esm2_t36_3B_UR50D
2531,esm2_t36_3B_UR50D_idx2531,0,1,0,esm2_t36_3B_UR50D
2532,esm2_t36_3B_UR50D_idx2532,0,1,0,esm2_t36_3B_UR50D
2533,esm2_t36_3B_UR50D_idx2533,0,1,0,esm2_t36_3B_UR50D
2534,esm2_t36_3B_UR50D_idx2534,0,1,0,esm2_t36_3B_UR50D
2535,esm2_t36_3B_UR50D_idx2535,0,1,0,esm2_t36_3B_UR50D
2536,esm2_t36_3B_UR50D_idx2536,0,1,0,esm2_t36_3B_UR50D
2537,esm2_t36_3B_UR50D_idx2537,0,1,0,esm2_t36_3B_UR50D
2538,esm2_t36_3B_UR50D_idx2538,0,1,0,esm2_t36_3B_UR50D
2539,esm2_t36_3B_UR50D_idx2539,0,1,0,esm2_t36_3B_UR50D
2540,esm2_t36_3B_UR50D_idx2540,0,1,0,esm2_t36_3B_UR50D
2541,esm2_t36_3B_UR50D_idx2541,0,1,0,esm2_t36_3B_UR50D
2542,esm2_t36_3B_UR50D_idx2542,0,1,0,esm2_t36_3B_UR50D
2543,esm2_t36_3B_UR50D_idx2543,0,1,0,esm2_t36_3B_UR50D
2544,esm2_t36_3B_UR50D_idx2544,0,1,0,esm2_t36_3B_UR50D
2545,esm2_t36_3B_UR50D_idx2545,0,1,0,esm2_t36_3B_UR50D
2546,esm2_t36_3B_UR50D_idx2546,0,1,0,esm2_t36_3B_UR50D
2547,esm2_t36_3B_UR50D_idx2547,0,1,0,esm2_t36_3B_UR50D
2548,esm2_t36_3B_UR50D_idx2548,0,1,0,esm2_t36_3B_UR50D
2549,esm2_t36_3B_UR50D_idx2549,0,1,0,esm2_t36_3B_UR50D
2550,esm2_t36_3B_UR50D_idx2550,0,1,0,esm2_t36_3B_UR50D
2551,esm2_t36_3B_UR50D_idx2551,0,1,0,esm2_t36_3B_UR50D
2552,esm2_t36_3B_UR50D_idx2552,0,1,0,esm2_t36_3B_UR50D
2553,esm2_t36_3B_UR50D_idx2553,0,1,0,esm2_t36_3B_UR50D
2554,esm2_t36_3B_UR50D_idx2554,0,1,0,esm2_t36_3B_UR50D
2555,esm2_t36_3B_UR50D_idx2555,0,1,0,esm2_t36_3B_UR50D
2556,esm2_t36_3B_UR50D_idx2556,0,1,0,esm2_t36_3B_UR50D
2557,esm2_t36_3B_UR50D_idx2557,0,1,0,esm2_t36_3B_UR50D
2558,esm2_t36_3B_UR50D_idx2558,0,1,0,esm2_t36_3B_UR50D
2559,esm2_t36_3B_UR50D_idx2559,0,1,0,esm2_t36_3B_UR50D
